FID,codmun,codmundv,uf,nome_mun,ric01,ric02,ric03,ric04,ric05,ric06,ric07,ric08,ric09,ric10,ric11,ric12,ric13,ric14,ric15,ric16,ric17,ric18,ric19,ric20,ric21,ric22,ric23,ric24,ric25,ric26,ric27,ric28,ric29,ric30,ric31,ric32,ric33,ric34,ric35,ric36,ric37,ric38,ric39,ric40,ric41,ric42,ric43,ric44,ric45,ric46,ric47,ric48,ric49,ric50,ric51,ric52,ric53,ric54,ric55,ric56,ric57,ric58,ric59,ric60,ric61,ric62,ric63,ric64,ric65,ric66,ric67,ric68,ric69,ric70,ric71,ric72,ric73,ric74,ric75,the_geom
HierarquiaUrbana_Regic2007.333,510558,5105580,MT,Marcelândia,14084,12294.144,135774.513,58777.444,18977.12,50178.574,25397.177,7841.375,5,Centro Local,,,Município Subordinado,0,,0,0,0,33,45.833333,5,30,18.987342,5,63,27.391304,6,1,1,4199,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,2.130077,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.59748196367672 -11.133410612940764)
HierarquiaUrbana_Regic2007.334,160027,1600279,AP,Laranjal do Jari,37491,30966.177,182900.557,5960.201,12673.585,156661.243,110344.1,7605.528,5,Centro Local,,,Município Subordinado,2,Fraco,6,6,0,40,55.555556,4,32,20.253165,5,72,31.304348,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,226,6,0,,,5,6,6,2,0.533461,11,6,0,0,0,3,f,0,,1,f,1,f,0,,0,,0,,0,,1,f,,POINT (-52.516458930880695 -0.8423513088076833)
HierarquiaUrbana_Regic2007.335,500270,5002704,MS,Campo Grande,724524,8096.051,6903355.766,73571.705,1037442.943,4605692.279,1102586.29,1186648.839,2A,Capital Regional A,2a,Centro regional A,Centro Submetropolitano,6,Forte,3,4,4,71,98.611111,2,125,79.113924,3,196,85.217391,3,18,8,1643101,4,1,1,1,1,1,1,1,1,61,8,32266,3,3,,,1,3,3,3837,52.958908,170,2,2,4,245,45,c,25,d,20,d,34,d,42,d,35,c,44,d,26,d,17,e,,POINT (-54.6465048804144 -20.443452903859068)
HierarquiaUrbana_Regic2007.336,431595,4315958,RS,Rolador,2795,293.488,18270.813,8347.13,861.162,8542.803,4596.48,519.718,5,Centro Local,,,Município Subordinado,0,,0,0,0,3,4.166667,6,3,1.898734,6,6,2.608696,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.81753818670609 -28.258478630039303)
HierarquiaUrbana_Regic2007.337,431937,4319372,RS,São Pedro do Butiá,2744,107.63,29515.859,13054.448,2661.464,12080.694,5289.509,1719.253,5,Centro Local,,,Município Subordinado,0,,0,0,0,22,30.555556,5,13,8.227848,6,35,15.217391,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,3.644315,0,7,0,0,0,0,,1,f,0,,3,f,0,,0,,0,,2,f,1,f,sim,POINT (-54.8875380375322 -28.124477978245107)
HierarquiaUrbana_Regic2007.338,430370,4303707,RS,Campina das Missões,6342,225.762,46444.798,15891.97,5365.797,22970.166,9536.619,2216.865,5,Centro Local,,,Município Subordinado,0,,0,0,0,31,43.055556,5,26,16.455696,5,57,24.782609,6,1,0,1268,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1.57679,0,7,0,0,0,0,,2,f,0,,2,f,1,f,0,,0,,2,f,4,f,sim,POINT (-54.839537008265374 -27.989477785248297)
HierarquiaUrbana_Regic2007.339,431303,4313037,RS,Nova Esperança do Sul,4775,191.394,58522.315,5311.735,26569.709,21500.833,6694.814,5140.038,5,Centro Local,,,Município Subordinado,0,,0,0,0,25,34.722222,5,27,17.088608,5,52,22.608696,6,2,1,7960,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,5,10.471204,11,6,0,0,0,0,,1,f,0,,1,f,0,,0,,0,,0,,0,,sim,POINT (-54.82954423677328 -29.41048171017338)
HierarquiaUrbana_Regic2007.340,500430,5004304,MS,Iguatemi,14632,2946.677,149110.614,30125.426,39406.477,63665.279,21610.104,15913.432,5,Centro Local,,,Município Subordinado,0,,0,0,0,38,52.777778,4,32,20.253165,5,70,30.434783,5,1,1,1845,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,4,2.733734,11,6,0,0,0,0,,1,f,0,,0,,0,,0,,0,,2,f,1,f,sim,POINT (-54.56151589572486 -23.680465167240783)
HierarquiaUrbana_Regic2007.341,430030,4300307,RS,Alecrim,7357,314.745,44372.87,16055.535,3648.202,23050.103,10787.624,1619.03,5,Centro Local,,,Município Subordinado,0,,0,0,0,26,36.111111,5,26,16.455696,5,52,22.608696,6,1,0,1718,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.76453481047347 -27.65547711935618)
HierarquiaUrbana_Regic2007.342,431647,4316477,RS,Salvador das Missões,2601,94.044,30600.83,10199.831,4573.309,13541.205,5021.197,2286.485,5,Centro Local,,,Município Subordinado,0,,0,0,0,20,27.777778,5,8,5.063291,6,28,12.173913,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,3.844675,0,7,0,0,0,0,,1,f,0,,3,f,0,,0,,0,,5,f,5,f,não,POINT (-54.83553766014674 -28.126478187944265)
HierarquiaUrbana_Regic2007.343,431790,4317905,RS,Santo Cristo,14280,366.878,179351.8,36388.264,22594.822,92288.837,21822.972,28079.877,5,Centro Local,4b,Centro local B,Município Subordinado,0,,6,0,6,42,58.333333,4,42,26.582278,5,84,36.521739,5,3,2,41914,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,,5,6,6,28,19.607843,22,6,0,1,0,3,f,3,f,0,,4,f,3,f,5,f,0,,3,f,5,f,,POINT (-54.66353488370925 -27.82447799861375)
HierarquiaUrbana_Regic2007.344,500769,5007695,MS,São Gabriel do Oeste,21063,3864.859,338069.501,58518.795,32433.261,187223.606,37502.065,59893.839,5,Centro Local,,,Município Subordinado,2,Fraco,6,7,0,44,61.111111,4,54,34.177215,5,98,42.608696,5,3,3,118773,7,1,1,0,0,1,0,0,0,4,2,358,6,0,,,6,6,6,21,9.97009,11,6,0,0,0,5,f,2,f,4,f,0,,2,f,0,,0,,12,e,7,e,,POINT (-54.56650100372472 -19.395448933946987)
HierarquiaUrbana_Regic2007.345,431830,4318309,RS,São Gabriel,57978,5019.646,460170.749,87981.268,65759.631,274279.7,81167.913,32150.15,4A,Centro de Zona A,,,Centro Sub-Regional,0,,5,6,8,65,90.277778,3,76,48.101266,5,141,61.304348,4,7,5,100281,6,1,1,1,1,1,0,0,0,11,3,1264,5,0,,,5,5,5,47,8.106523,22,6,0,0,17,5,f,2,f,5,f,2,f,2,f,1,f,0,,5,f,4,f,,POINT (-54.32054538804094 -30.33648621459105)
HierarquiaUrbana_Regic2007.346,431110,4311106,RS,Jaguari,11626,673.459,88496.972,23425.118,11503.24,48465.152,17767.269,5103.462,5,Centro Local,4b,Centro local B,Centro de Zona,2,Fraco,0,0,0,34,47.222222,5,45,28.481013,5,79,34.347826,5,3,2,29768,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,8,6.881129,11,6,0,0,0,2,f,3,f,0,,1,f,1,f,0,,0,,2,f,1,f,sim,POINT (-54.69054364939489 -29.49748250684605)
HierarquiaUrbana_Regic2007.347,430430,4304309,RS,Cândido Godói,6634,246.275,58406.906,21229.118,5879.486,27788.584,9645.638,3509.718,5,Centro Local,,,Município Subordinado,0,,0,0,0,27,37.5,5,23,14.556962,5,50,21.73913,6,2,1,22169,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,2,f,0,,0,,2,f,sim,POINT (-54.75253617752242 -27.952478019791467)
HierarquiaUrbana_Regic2007.348,500490,5004908,MS,Jaraguari,5577,2913,51140.897,22613.907,2749.766,20155.419,9953.088,5621.805,5,Centro Local,,,Município Subordinado,0,,0,0,0,17,23.611111,6,12,7.594937,6,29,12.608696,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1.793079,0,7,0,0,0,1,f,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.399502164293274 -20.142452420742423)
HierarquiaUrbana_Regic2007.349,500640,5006408,MS,Pedro Gomes,8307,3651.171,80156.832,28995.448,3548.591,37611.091,13351.957,10001.702,5,Centro Local,,,Município Subordinado,0,,0,0,0,24,33.333333,5,29,18.35443,5,53,23.043478,6,1,1,11620,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,4,4.815216,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.55249710406996 -18.10144357609041)
HierarquiaUrbana_Regic2007.350,500150,5001508,MS,Bandeirantes,5888,3115.514,64622.078,30532.639,2617.794,24498.665,10808.882,6972.98,5,Centro Local,,,Município Subordinado,0,,0,0,0,25,34.722222,5,23,14.556962,5,48,20.869565,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,1,f,0,,0,,0,,0,,0,,0,,1,f,0,,sim,POINT (-54.36450120628223 -19.918451619634546)
HierarquiaUrbana_Regic2007.351,510830,5108303,MT,União do Sul,3998,4581.121,51126.884,25949.614,6832.044,15481.698,8929.184,2863.528,5,Centro Local,,,Município Subordinado,0,,0,0,0,16,22.222222,6,11,6.962025,6,27,11.73913,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.35348098277671 -11.53341307340178)
HierarquiaUrbana_Regic2007.352,430465,4304655,RS,Capão do Cipó,3180,1022.182,24064.042,10343.394,1577.87,10924.013,4943.429,1218.765,5,Centro Local,,,Município Subordinado,0,,0,0,0,15,20.833333,6,1,0.632911,6,16,6.956522,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,0,,não,POINT (-54.692540653446045 -28.925480967124816)
HierarquiaUrbana_Regic2007.353,430520,4305207,RS,Cerro Largo,12484,177.674,151244.171,18239.59,19553.56,92519.372,18588.545,20931.649,4A,Centro de Zona A,4a,Centro local A,Centro de Zona,3,Médio para fraco,6,8,7,41,56.944444,4,45,28.481013,5,86,37.391304,5,3,2,52321,8,1,0,0,1,0,0,0,0,1,1,145,6,0,,,0,0,0,12,9.612304,22,6,0,0,50,14,e,11,d,5,f,8,e,6,e,6,e,0,,10,e,6,e,,POINT (-54.738537050423496 -28.149478633598502)
HierarquiaUrbana_Regic2007.354,430330,4303301,RS,Caibaté,5080,258.94,39380.223,7329.139,6280.633,23074.507,7918.138,2695.944,5,Centro Local,,,Município Subordinado,0,,0,0,0,31,43.055556,5,25,15.822785,5,56,24.347826,6,1,1,12992,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,3.937008,0,7,0,0,0,2,f,1,f,0,,1,f,3,f,0,,0,,1,f,1,f,sim,POINT (-54.63853699738884 -28.28847941817528)
HierarquiaUrbana_Regic2007.355,500515,5005152,MS,Juti,5353,1584.599,34410.448,14950.129,1837.478,14440.909,7347.597,3181.932,5,Centro Local,,,Município Subordinado,0,,0,0,0,21,29.166667,5,15,9.493671,6,36,15.652174,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,3.736223,0,7,0,0,0,1,f,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.60351305380587 -22.861462130174182)
HierarquiaUrbana_Regic2007.356,510704,5107040,MT,Primavera do Leste,44729,5472.207,1303334.736,466430.426,93722.201,580760.972,85542.463,162421.137,4A,Centro de Zona A,,,Município Subordinado,0,,5,7,6,58,80.555556,3,84,53.164557,4,142,61.73913,4,4,4,282502,5,1,1,0,1,1,0,0,0,9,4,1237,5,0,,,4,6,6,125,27.946075,50,6,0,0,20,5,f,3,f,3,f,5,f,2,f,2,f,0,,5,f,7,e,,POINT (-54.346489024945896 -15.528432630805618)
HierarquiaUrbana_Regic2007.357,431217,4312179,RS,Mato Queimado,1865,114.635,12582.998,5472.523,747.371,5977.44,3183.834,385.664,5,Centro Local,,,Município Subordinado,0,,0,0,0,6,8.333333,6,6,3.797468,6,12,5.217391,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.61653667250818 -28.256479414664796)
HierarquiaUrbana_Regic2007.358,500600,5006002,MS,Nova Alvorada do Sul,12026,4019.209,143505.363,51288.043,22292.907,55794.36,18488.333,14130.053,5,Centro Local,,,Município Subordinado,0,,0,0,0,30,41.666667,5,27,17.088608,5,57,24.782609,6,1,1,25824,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,15,12.472975,0,7,0,0,0,0,,0,,1,f,0,,0,,0,,0,,1,f,0,,sim,POINT (-54.38450646005628 -21.466457641989233)
HierarquiaUrbana_Regic2007.359,431505,4315057,RS,Porto Mauá,2565,105.56,18495.645,6202.929,1270.41,10045.536,5212.531,976.77,5,Centro Local,,,Município Subordinado,0,,0,0,0,20,27.777778,5,11,6.962025,6,31,13.478261,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,3.898635,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,0,,não,POINT (-54.668533708584356 -27.575477256570327)
HierarquiaUrbana_Regic2007.360,432234,4322343,RS,Ubiretama,2440,126.694,17859.134,7415.372,953.298,8813.387,4420.065,677.077,5,Centro Local,,,Município Subordinado,0,,0,0,0,10,13.888889,6,5,3.164557,6,15,6.521739,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,0,,não,POINT (-54.68153611212046 -28.04647856393683)
HierarquiaUrbana_Regic2007.361,500480,5004809,MS,Japorã,7362,419.804,23975.802,5765.718,2134.8,14823.897,11113.645,1251.387,5,Centro Local,,,Município Subordinado,0,,0,0,0,12,16.666667,6,8,5.063291,6,20,8.695652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.40451559165809 -23.891466426610258)
HierarquiaUrbana_Regic2007.362,510700,5107008,MT,Poxoréo,17592,6923.227,197973.775,131214.527,7778.971,50857.042,23569.657,8123.235,5,Centro Local,4b,Centro local B,Município Subordinado,0,,0,0,0,27,37.5,5,28,17.721519,5,55,23.913043,6,1,1,32025,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,1,0.56844,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.38949005829357 -15.837433958025766)
HierarquiaUrbana_Regic2007.363,431915,4319158,RS,São Miguel das Missões,7382,1229.844,61747.059,23654.459,2950.889,31678.416,11419.059,3463.295,5,Centro Local,,,Município Subordinado,0,,0,0,0,20,27.777778,5,17,10.759494,5,37,16.086957,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,1,f,0,,0,,10,e,1,f,0,,0,,1,f,1,f,não,POINT (-54.554537755894565 -28.56348052043575)
HierarquiaUrbana_Regic2007.364,500350,5003504,MS,Douradina,4900,280.689,53897.809,4210.359,2967.343,36120.122,8387.75,10599.985,5,Centro Local,,,Município Subordinado,0,,0,0,0,19,26.388889,6,12,7.594937,6,31,13.478261,6,1,1,28262,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.61351011321427 -22.040459099276074)
HierarquiaUrbana_Regic2007.365,431150,4311502,RS,Lavras do Sul,8115,2599.811,82391.621,42169.743,3406.911,34268.404,12837.832,2546.563,5,Centro Local,,,Município Subordinado,0,,0,0,0,29,40.277778,5,29,18.35443,5,58,25.217391,6,2,1,11048,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1.232286,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-53.89554476007757 -30.813489211688854)
HierarquiaUrbana_Regic2007.366,430950,4309506,RS,Guarani das Missões,8331,290.495,78491.375,13198.871,21814.886,37357.1,12586.167,6120.518,5,Centro Local,,,Município Subordinado,0,,0,0,0,35,48.611111,5,30,18.987342,5,65,28.26087,6,2,1,16857,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,4,4.801344,0,7,0,0,0,2,f,2,f,0,,0,,0,,1,f,0,,9,e,4,f,sim,POINT (-54.55853566403271 -28.141479315406002)
HierarquiaUrbana_Regic2007.367,431720,4317202,RS,Santa Rosa,64113,489.805,829338.325,36450.187,239053.859,450493.895,102945.941,103340.384,3A,Centro Subregional A,2b,Centro regional B,Capital Regional,5,Forte para médio,4,6,5,64,88.888889,3,88,55.696203,4,152,66.086957,4,7,5,120959,6,1,1,1,1,0,1,0,0,21,4,3570,5,0,,,4,5,5,213,33.222591,92,4,0,1,109,18,e,19,d,22,d,13,e,18,e,4,f,15,e,24,d,20,e,,POINT (-54.48153375350528 -27.87147883861099)
HierarquiaUrbana_Regic2007.368,432230,4322301,RS,Tuparendi,8793,307.675,76614.488,20061.828,8585.724,42504.972,13569.411,5461.964,5,Centro Local,4b,Centro local B,Município Subordinado,0,,0,0,0,33,45.833333,5,34,21.518987,5,67,29.130435,6,2,1,21534,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,4,4.549073,11,6,0,0,0,2,f,1,f,0,,1,f,1,f,0,,0,,1,f,1,f,sim,POINT (-54.482533198495354 -27.75647850043894)
HierarquiaUrbana_Regic2007.369,510637,5106372,MT,Pedra Preta,15638,4193.207,460135.034,300036.869,57712.948,79865.163,24884.306,22520.054,5,Centro Local,,,Município Subordinado,0,,0,0,0,34,47.222222,5,30,18.987342,5,64,27.826087,6,1,1,97562,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,3.836808,11,6,0,0,0,0,,1,f,0,,1,f,1,f,0,,0,,5,f,1,f,sim,POINT (-54.47449259511861 -16.623437319173828)
HierarquiaUrbana_Regic2007.370,430160,4301602,RS,Bagé,112550,4095.526,906487.651,62248.821,157570.359,600526.163,172494.108,86142.308,3A,Centro Subregional A,4a,Centro local A,Capital Regional,4,Médio,4,5,6,63,87.5,3,95,60.126582,4,158,68.695652,4,9,7,145681,6,1,1,1,1,1,1,1,0,22,6,3960,5,0,,,3,5,5,162,14.393603,81,4,0,0,38,7,e,6,e,8,e,6,e,6,e,4,f,1,f,12,e,6,e,,POINT (-54.10754938175567 -31.331489602530773)
HierarquiaUrbana_Regic2007.371,500380,5003801,MS,Fátima do Sul,18789,315.237,102173.488,6029.89,9847.952,77992.681,24537.973,8302.965,5,Centro Local,4b,Centro local B,Centro Sub-Regional,0,,6,7,0,43,59.722222,4,47,29.746835,5,90,39.130435,5,3,3,62317,7,1,1,0,1,0,0,0,0,5,2,1570,5,0,,,5,6,6,15,7.983395,11,6,0,0,0,6,e,1,f,9,e,0,,0,,0,,0,,1,f,1,f,,POINT (-54.51451061375539 -22.374460643136313)
HierarquiaUrbana_Regic2007.372,431342,4313425,RS,Novo Machado,4246,218.669,25209.725,8761.682,1988.425,13014.438,6570.327,1445.18,5,Centro Local,,,Município Subordinado,0,,0,0,0,18,25,6,15,9.493671,6,33,14.347826,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.50553248805832 -27.57447787945775)
HierarquiaUrbana_Regic2007.373,410830,4108304,PR,Foz do Iguaçu,311336,617.701,4853330.76,10289.325,3086124.92,1541360.641,355422.357,215555.874,3A,Centro Subregional A,4a,Centro local A,Centro de Zona,5,Forte para médio,4,5,5,68,94.444444,2,113,71.518987,4,181,78.695652,3,11,7,207197,5,1,1,1,1,1,1,1,0,30,7,8999,5,0,,,4,4,5,1305,41.916129,120,3,2,0,114,13,e,17,d,8,e,5,f,7,e,3,f,61,d,4,f,0,,,POINT (-54.58852381517261 -25.54847133614169)
HierarquiaUrbana_Regic2007.374,432032,4320321,RS,Senador Salgado Filho,2861,147.209,21842.17,7491.744,3256.883,9828.546,5127.182,1264.997,5,Centro Local,,,Município Subordinado,0,,0,0,0,11,15.277778,6,7,4.43038,6,18,7.826087,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,3.495281,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.543535005269284 -28.031479059490664)
HierarquiaUrbana_Regic2007.375,432375,4323754,RS,Vitória das Missões,3652,259.609,22770.208,9127.688,1185.243,11799.571,5820.097,657.706,5,Centro Local,,,Município Subordinado,0,,0,0,0,14,19.444444,6,11,6.962025,6,25,10.869565,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.49653624724644 -28.35148015471593)
HierarquiaUrbana_Regic2007.376,432210,4322103,RS,Tucunduva,5907,180.804,58051.379,11379.076,3930.118,37550.21,9383.645,5191.975,4B,Centro de Zona B,,,Município Subordinado,0,,0,0,0,33,45.833333,5,34,21.518987,5,67,29.130435,6,2,1,33383,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,4,6.771627,0,7,0,0,5,1,f,1,f,0,,1,f,1,f,1,f,0,,5,f,3,f,sim,POINT (-54.44053240358434 -27.65747837314152)
HierarquiaUrbana_Regic2007.377,431210,4312104,RS,Mata,5291,312.12,32905.371,9879.304,3595.955,17829.466,7974.668,1600.646,5,Centro Local,,,Município Subordinado,0,,0,0,0,24,33.333333,5,23,14.556962,5,47,20.434783,6,1,1,12124,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,5.670006,11,6,0,0,0,0,,1,f,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.46054227084166 -29.566483629048953)
HierarquiaUrbana_Regic2007.378,432057,4320578,RS,Sete de Setembro,2131,129.995,14133.976,5930.39,906.316,6896.677,3841.49,400.593,5,Centro Local,,,Município Subordinado,0,,0,0,0,12,16.666667,6,6,3.797468,6,18,7.826087,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,4.692633,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.46353490037013 -28.131479657929635)
HierarquiaUrbana_Regic2007.379,431750,4317509,RS,Santo Ângelo,73800,680.498,690828.146,26679.52,124213.151,464937.418,109141.43,74998.057,3A,Centro Subregional A,2b,Centro regional B,Capital Regional,5,Forte para médio,4,5,5,68,94.444444,2,92,58.227848,4,160,69.565217,4,8,6,163863,5,1,1,1,1,1,1,0,0,20,6,4928,5,0,,,4,5,5,316,42.818428,31,5,2,1,159,26,d,22,d,30,d,20,d,26,e,11,d,24,e,20,e,16,e,,POINT (-54.26353422962867 -28.299480919959993)
HierarquiaUrbana_Regic2007.380,500840,5008404,MS,Vicentina,5627,310.216,26733.288,5897.073,2846.28,15959.609,8137.902,2030.326,5,Centro Local,,,Município Subordinado,0,,0,0,0,17,23.611111,6,14,8.860759,6,31,13.478261,6,1,1,2791,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,4,7.108584,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-54.436510182118305 -22.409461017625812)
HierarquiaUrbana_Regic2007.381,430900,4309001,RS,Giruá,17070,855.923,141944.206,26895.146,16114.821,87320.672,27868.802,11613.567,5,Centro Local,,,Município Subordinado,2,Fraco,0,0,0,47,65.277778,4,43,27.21519,5,90,39.130435,5,3,2,36485,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,,6,6,6,26,15.2314,20,6,0,0,0,4,f,3,f,0,,1,f,4,f,4,f,0,,6,e,3,f,sim,POINT (-54.35053354101724 -28.02847980100013)
HierarquiaUrbana_Regic2007.382,431113,4311130,RS,Jari,3692,856.459,31022.847,16403.953,1218.336,12607,5609.299,793.558,5,Centro Local,,,Município Subordinado,0,,0,0,0,12,16.666667,6,9,5.696203,6,21,9.130435,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.224539013700195 -29.291483847615936)
HierarquiaUrbana_Regic2007.383,412405,4124053,PR,Santa Terezinha de Itaipu,19552,259.393,151381.271,20098.112,22555.364,93397.451,26377.204,15330.344,5,Centro Local,,,Município Subordinado,0,,0,0,0,40,55.555556,4,60,37.974684,5,100,43.478261,5,3,3,43766,7,1,0,1,0,1,0,0,0,0,0,0,0,0,,,5,6,6,41,20.969722,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,f,sim,POINT (-54.401522005143036 -25.447471675744158)
HierarquiaUrbana_Regic2007.384,431940,4319406,RS,São Pedro do Sul,16613,873.592,124259.365,23746.893,21305.321,70809,24140.3,8398.151,5,Centro Local,,,Município Subordinado,0,,0,0,0,43,59.722222,4,47,29.746835,5,90,39.130435,5,3,2,45792,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,,5,6,6,9,5.417444,0,7,0,0,0,3,f,6,e,1,f,3,f,4,f,2,f,0,,1,f,3,f,sim,POINT (-54.17954041618554 -29.621484922075936)
HierarquiaUrbana_Regic2007.385,500570,5005707,MS,Naviraí,43391,3193.839,407941.006,49542.29,112930.327,207868.294,62873.466,37600.095,4A,Centro de Zona A,,,Centro de Zona,4,Médio,5,6,8,48,66.666667,4,60,37.974684,5,108,46.956522,5,4,4,119131,7,1,1,0,1,1,0,0,0,9,2,1148,5,0,,,5,6,6,43,9.909889,0,7,0,0,36,10,e,3,f,9,e,3,f,5,f,1,f,5,f,12,e,4,f,,POINT (-54.191510850761624 -23.065464196172076)
HierarquiaUrbana_Regic2007.386,411095,4110953,PR,Itaipulândia,8581,336.173,83158.016,13295.066,19521.904,43732.083,14990.401,6608.963,5,Centro Local,,,Município Subordinado,0,,0,0,0,35,48.611111,5,48,30.379747,5,83,36.086957,5,2,2,8966,8,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,9,10.488288,0,7,0,0,0,1,f,0,,0,,1,f,0,,0,,0,,0,,0,,sim,POINT (-54.30251995339257 -25.137471007349216)
HierarquiaUrbana_Regic2007.387,430673,4306734,RS,Doutor Maurício Cardoso,5494,256.323,44112.384,12314.098,2997.87,25650.197,8699.938,3150.219,5,Centro Local,,,Município Subordinado,0,,0,0,0,23,31.944444,5,23,14.556962,5,46,20,6,2,2,12545,8,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,10.921005,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-54.361531083311206 -27.50647822946437)
